ID,Exclamation,Dollar,Spam,DemoPartition
3782,0.000,0.000,0,v
3783,0.000,0.000,0,v
3784,0.000,0.000,0,v
3785,0.000,0.000,0,v
3786,0.000,0.000,0,v
3787,0.000,0.000,0,v
3788,0.000,0.000,0,v
3789,0.000,0.000,0,v
3790,0.000,0.000,0,v
3792,0.000,0.000,0,v
3793,0.000,0.000,0,v
3794,0.000,0.000,0,v
3795,0.000,0.000,0,v
3796,0.000,0.000,0,v
3797,0.000,0.000,0,v
3798,0.188,0.000,0,v
3799,0.000,0.000,0,v
3800,0.049,0.000,0,v
3801,0.000,0.040,0,v
3802,0.000,0.000,0,v
3803,0.055,0.000,0,v
3804,0.000,0.000,0,v
3805,0.139,0.000,0,v
3806,0.404,0.000,0,v
3807,0.862,0.000,0,v
3808,0.000,0.000,0,v
3809,0.093,0.000,0,v
3810,0.000,0.000,0,v
3811,0.000,0.000,0,v
3812,0.000,0.000,0,v
3813,0.000,0.000,0,v
3814,0.000,0.000,0,v
3815,0.000,0.000,0,v
3816,0.000,0.000,0,v
3817,0.000,0.000,0,v
3818,0.000,0.000,0,v
3819,0.000,0.000,0,v
3820,0.000,0.000,0,v
3821,0.000,0.000,0,v
3822,0.047,0.061,0,v
3823,0.000,0.000,0,v
3824,0.000,0.000,0,v
3825,0.000,0.000,0,v
3826,0.000,0.000,0,v
3827,0.000,0.016,0,v
3828,0.000,0.000,0,v
3829,0.000,0.000,0,v
3830,0.000,0.000,0,v
3831,0.000,0.000,0,v
3832,0.000,0.000,0,v
3833,0.054,0.000,0,v
3834,0.133,0.000,0,v
3835,0.000,0.000,0,v
3836,0.055,0.000,0,v
3837,0.119,0.000,0,v
3838,0.000,0.000,0,v
3839,0.348,0.000,0,v
3840,0.000,0.045,0,v
3841,0.000,0.054,0,v
3842,0.000,0.000,0,v
3843,0.000,0.000,0,v
3844,0.000,0.062,0,v
3845,0.000,0.000,0,v
3846,0.000,0.000,0,v
3847,0.000,0.063,0,v
3848,0.000,0.000,0,v
3849,0.000,0.000,0,v
3850,0.000,0.000,0,v
3851,0.000,0.000,0,v
3852,0.000,0.000,0,v
3853,0.000,0.265,0,v
3854,0.000,0.059,0,v
3855,0.000,0.000,0,v
3856,0.000,0.000,0,v
3857,0.000,0.000,0,v
3858,0.000,0.000,0,v
3859,0.000,0.000,0,v
3860,0.000,0.000,0,v
3861,0.204,0.000,0,v
3862,0.000,0.000,0,v
3863,0.139,0.000,0,v
3864,0.077,0.000,0,v
3865,0.000,0.000,0,v
3866,0.000,0.000,0,v
3867,0.111,0.223,0,v
3868,0.361,0.180,0,v
3869,0.000,0.000,0,v
3870,0.000,0.000,0,v
3871,0.000,0.000,0,v
3872,0.000,0.000,0,v
3873,0.000,0.651,0,v
3874,0.000,0.000,0,v
3875,0.000,0.000,0,v
3876,0.285,0.000,0,v
3877,0.000,0.000,0,v
3878,0.082,0.000,0,v
3879,0.000,0.000,0,v
3880,0.000,0.000,0,v
3881,0.000,0.000,0,v
3882,0.097,0.000,0,v
3883,0.000,0.000,0,v
3884,0.000,0.000,0,v
3885,0.018,0.000,0,v
3886,0.000,0.000,0,v
3887,0.000,0.000,0,v
3888,0.021,0.000,0,v
3889,0.000,0.000,0,v
3890,0.135,0.067,0,v
3891,0.000,0.000,0,v
3892,0.000,0.000,0,v
3893,0.000,0.000,0,v
3894,0.000,0.000,0,v
3895,0.000,0.000,0,v
3896,0.000,0.000,0,v
3897,0.000,0.000,0,v
3898,0.018,0.000,0,v
3899,0.184,0.000,0,v
3900,0.000,0.000,0,v
3901,0.000,0.000,0,v
3902,0.000,0.000,0,v
3903,0.000,0.000,0,v
3904,0.000,0.000,0,v
3905,0.038,0.000,0,v
3906,0.148,0.029,0,v
3907,0.000,0.000,0,v
3908,0.000,0.000,0,v
3909,0.000,0.000,0,v
3910,0.000,0.000,0,v
3911,0.000,0.086,0,v
3912,0.000,0.000,0,v
3913,0.000,0.000,0,v
3914,0.000,0.000,0,v
3915,0.000,0.000,0,v
3916,0.000,0.000,0,v
3917,0.000,0.000,0,v
3918,0.000,0.000,0,v
3919,0.000,0.000,0,v
3920,0.000,0.000,0,v
3921,0.000,0.000,0,v
3922,0.000,0.000,0,v
3923,0.000,0.000,0,v
3924,0.000,0.022,0,v
3925,0.000,0.033,0,v
3926,0.000,0.019,0,v
3927,0.000,0.024,0,v
3928,0.000,0.010,0,v
3929,0.000,0.000,0,v
3930,0.000,0.000,0,v
3931,0.000,0.000,0,v
3932,0.000,0.000,0,v
3933,0.000,0.000,0,v
3934,0.124,0.000,0,v
3935,0.000,0.000,0,v
3936,0.000,0.000,0,v
3937,0.031,0.039,0,v
3938,0.167,0.000,0,v
3939,0.000,0.000,0,v
3940,0.000,0.000,0,v
3941,0.000,0.000,0,v
3942,0.000,0.000,0,v
3943,0.000,0.000,0,v
3944,0.000,0.000,0,v
3945,0.000,0.000,0,v
3946,0.000,0.214,0,v
3947,0.000,0.000,0,v
3948,0.000,0.000,0,v
3949,0.000,0.000,0,v
3950,0.000,0.000,0,v
3951,0.000,0.000,0,v
3952,0.000,0.000,0,v
3953,0.000,0.000,0,v
3954,0.000,0.039,0,v
3955,0.000,0.000,0,v
3956,0.000,0.000,0,v
3957,0.000,0.000,0,v
3958,0.000,0.000,0,v
3959,0.000,0.000,0,v
3960,0.000,0.000,0,v
3961,0.000,0.000,0,v
3962,0.000,0.000,0,v
3963,0.333,0.000,0,v
3964,8.333,0.000,0,v
3965,0.000,0.000,0,v
3966,0.000,0.000,0,v
3967,0.632,0.000,0,v
3968,0.000,0.000,0,v
3969,0.000,0.000,0,v
3970,0.000,0.000,0,v
3971,0.000,0.000,0,v
3972,0.000,0.078,0,v
3973,0.000,0.000,0,v
3974,0.000,0.000,0,v
3975,0.000,0.000,0,v
3976,0.000,0.000,0,v
3977,0.000,0.000,0,v
3978,0.000,0.000,0,v
3979,0.000,0.000,0,v
3980,1.342,0.000,0,v
3981,0.000,0.000,0,v
3982,0.100,0.109,0,v
3983,0.149,0.000,0,v
3984,0.000,0.000,0,v
3985,0.056,0.000,0,v
3986,0.000,0.000,0,v
3987,0.078,0.000,0,v
3988,0.000,0.000,0,v
3989,0.000,0.000,0,v
3990,0.000,0.000,0,v
3991,0.000,0.000,0,v
3992,0.000,0.000,0,v
3993,0.485,0.000,0,v
3994,0.000,0.000,0,v
3995,0.000,0.000,0,v
3997,0.000,0.000,0,v
3999,0.000,0.000,0,v
4000,0.000,0.044,0,v
4001,0.000,0.000,0,v
4002,0.000,0.000,0,v
4003,0.000,0.000,0,v
4004,0.000,0.000,0,v
4005,0.000,0.000,0,v
4006,0.000,0.000,0,v
4007,0.000,0.000,0,v
4008,0.000,0.000,0,v
4009,0.000,0.000,0,v
4010,0.000,0.000,0,v
4011,0.000,0.000,0,v
4012,0.281,0.000,0,v
4013,0.028,0.075,0,v
4014,0.000,0.000,0,v
4015,0.049,0.000,0,v
4016,0.000,0.000,0,v
4017,0.000,0.000,0,v
4018,0.000,0.000,0,v
4019,0.000,0.031,0,v
4020,0.000,0.000,0,v
4021,0.000,0.000,0,v
4022,0.000,0.000,0,v
4023,0.000,0.000,0,v
4024,0.000,0.000,0,v
4025,0.000,0.000,0,v
4026,0.000,0.000,0,v
4027,0.222,0.000,0,v
4029,0.000,0.000,0,v
4030,0.000,0.000,0,v
4031,0.000,0.000,0,v
4032,0.094,0.000,0,v
4033,0.339,0.000,0,v
4034,0.273,0.000,0,v
4035,0.000,0.000,0,v
4036,0.000,0.000,0,v
4037,0.000,0.000,0,v
4038,1.282,0.000,0,v
4039,0.000,0.000,0,v
4040,0.000,0.000,0,v
4041,0.000,0.000,0,v
4042,0.000,0.000,0,v
4043,0.000,0.000,0,v
4044,0.000,0.000,0,v
4045,0.287,0.000,0,v
4046,3.260,0.000,0,v
4047,0.077,0.000,0,v
4048,0.497,0.000,0,v
4049,0.047,0.000,0,v
4050,0.000,0.000,0,v
4051,0.000,0.000,0,v
4052,0.000,0.000,0,v
4053,0.000,0.000,0,v
4054,0.000,0.000,0,v
4055,0.000,0.000,0,v
4056,0.457,0.000,0,v
4057,0.247,0.000,0,v
4058,0.000,0.000,0,v
4059,0.000,0.000,0,v
4060,0.093,0.000,0,v
4061,0.943,0.000,0,v
4062,0.666,0.000,0,v
4063,0.000,0.000,0,v
4064,0.000,0.260,0,v
4065,0.000,0.038,0,v
4066,0.000,0.000,0,v
4067,1.724,0.000,0,v
4068,0.578,0.000,0,v
4069,0.000,0.000,0,v
4070,0.000,0.000,0,v
4071,0.392,0.000,0,v
4072,0.000,0.000,0,v
4073,0.398,0.000,0,v
4074,0.000,0.000,0,v
4075,0.000,0.000,0,v
4076,0.000,0.000,0,v
4077,0.000,0.000,0,v
4078,0.613,0.000,0,v
4079,0.000,0.000,0,v
4080,0.000,0.000,0,v
4081,0.000,0.000,0,v
4082,0.000,0.000,0,v
4083,2.843,0.000,0,v
4084,0.000,0.000,0,v
4085,1.075,0.000,0,v
4086,0.000,0.000,0,v
4087,0.000,0.000,0,v
4088,0.091,0.000,0,v
4089,0.000,0.000,0,v
4090,0.000,0.197,0,v
4091,0.000,0.000,0,v
4092,0.000,0.159,0,v
4093,1.438,0.000,0,v
4094,0.078,0.000,0,v
4095,0.000,0.000,0,v
4096,0.371,0.000,0,v
4097,0.000,0.000,0,v
4098,0.000,0.000,0,v
4099,0.143,0.000,0,v
4100,0.165,0.000,0,v
4101,0.704,0.000,0,v
4103,0.000,0.000,0,v
4104,0.422,0.000,0,v
4105,0.000,0.000,0,v
4106,0.000,0.000,0,v
4107,0.164,0.000,0,v
4108,0.000,0.118,0,v
4109,0.000,0.000,0,v
4110,0.546,0.000,0,v
4111,0.000,0.000,0,v
4112,1.069,0.000,0,v
4113,0.054,0.000,0,v
4114,0.094,0.189,0,v
4115,0.564,0.000,0,v
4116,0.000,0.000,0,v
4117,0.076,0.000,0,v
4118,0.259,0.000,0,v
4119,0.117,0.000,0,v
4120,0.000,0.000,0,v
4121,0.000,0.000,0,v
4122,0.109,0.218,0,v
4123,0.248,0.000,0,v
4124,0.954,0.000,0,v
4125,0.000,0.000,0,v
4126,0.000,0.000,0,v
4127,0.169,0.169,0,v
4128,0.000,0.000,0,v
4129,0.490,0.000,0,v
4130,0.000,0.000,0,v
4131,0.090,0.000,0,v
4132,0.147,0.000,0,v
4133,0.102,0.000,0,v
4134,0.000,0.000,0,v
4135,0.157,0.000,0,v
4136,0.000,0.000,0,v
4137,0.213,0.000,0,v
4138,0.000,0.246,0,v
4139,0.000,0.211,0,v
4140,0.000,0.000,0,v
4141,0.000,0.000,0,v
4142,0.000,0.000,0,v
4143,0.210,0.000,0,v
4144,0.000,0.000,0,v
4145,0.069,0.000,0,v
4146,0.000,0.000,0,v
4147,0.000,0.000,0,v
4148,0.000,0.000,0,v
4149,0.000,0.000,0,v
4150,0.000,0.000,0,v
4151,0.000,0.000,0,v
4152,0.000,0.000,0,v
4153,0.275,0.000,0,v
4154,0.000,0.000,0,v
4155,0.000,0.000,0,v
4156,0.000,0.000,0,v
4157,0.000,0.000,0,v
4158,0.045,0.000,0,v
4159,0.120,0.000,0,v
4160,0.000,0.000,0,v
4161,0.000,0.000,0,v
4162,0.059,0.000,0,v
4163,0.000,0.000,0,v
4164,0.000,0.000,0,v
4165,0.000,0.000,0,v
4166,0.000,0.000,0,v
4167,0.082,0.000,0,v
4168,0.000,0.000,0,v
4169,0.000,0.000,0,v
4170,0.174,0.000,0,v
4171,0.082,0.000,0,v
4172,0.034,0.000,0,v
4173,0.000,0.000,0,v
4174,0.000,0.000,0,v
4175,0.471,0.000,0,v
4176,0.045,0.000,0,v
4177,0.000,0.000,0,v
4178,0.000,0.000,0,v
4179,0.214,0.000,0,v
4180,0.000,0.000,0,v
4181,0.000,0.000,0,v
4182,0.000,0.000,0,v
4183,0.000,0.000,0,v
4184,0.047,0.000,0,v
4185,0.057,0.000,0,v
4186,0.756,0.000,0,v
4187,0.000,0.000,0,v
4188,0.000,0.000,0,v
4189,0.000,0.000,0,v
4190,0.000,0.000,0,v
4191,0.000,0.000,0,v
4192,0.159,0.000,0,v
4193,0.000,0.000,0,v
4194,0.188,0.000,0,v
4195,0.048,0.000,0,v
4196,0.000,0.000,0,v
4197,0.817,0.000,0,v
4198,0.000,0.000,0,v
4199,0.000,0.857,0,v
4200,0.000,0.000,0,v
4201,0.105,0.000,0,v
4202,0.000,0.000,0,v
4203,0.000,0.000,0,v
4204,0.130,0.000,0,v
4205,0.000,0.000,0,v
4206,0.361,0.180,0,v
4207,0.327,0.327,0,v
4208,0.263,0.000,0,v
4209,1.156,0.192,0,v
4210,0.284,0.213,0,v
4211,0.441,0.000,0,v
4212,0.331,0.000,0,v
4213,0.330,0.000,0,v
4214,0.062,0.000,0,v
4215,0.238,0.000,0,v
4216,0.261,0.065,0,v
4217,0.000,0.000,0,v
4218,0.000,0.000,0,v
4219,0.342,0.000,0,v
4220,0.056,0.000,0,v
4221,0.000,0.109,0,v
4222,0.709,0.000,0,v
4223,0.119,0.000,0,v
4224,0.692,0.000,0,v
4225,0.216,0.000,0,v
4226,0.324,0.000,0,v
4227,0.653,0.000,0,v
4228,0.432,0.000,0,v
4229,0.308,0.000,0,v
4230,0.620,0.000,0,v
4231,0.000,0.000,0,v
4232,0.757,0.000,0,v
4233,0.000,0.000,0,v
4234,0.000,0.000,0,v
4235,0.000,0.000,0,v
4236,0.000,0.000,0,v
4237,0.000,0.000,0,v
4238,0.000,0.000,0,v
4239,0.000,0.000,0,v
4240,0.000,0.000,0,v
4241,0.175,0.000,0,v
4242,0.000,0.000,0,v
4243,0.000,0.000,0,v
4244,0.029,0.000,0,v
4245,9.575,0.000,0,v
4246,5.054,0.000,0,v
4247,6.387,0.000,0,v
4248,0.450,0.000,0,v
4249,0.000,0.000,0,v
4250,0.000,0.000,0,v
4251,0.000,0.000,0,v
4252,0.087,0.000,0,v
4253,0.000,0.000,0,v
4254,0.000,0.000,0,v
4255,0.253,0.000,0,v
4256,0.278,0.000,0,v
4257,0.000,0.000,0,v
4258,0.000,0.000,0,v
4259,0.000,0.138,0,v
4260,0.000,0.000,0,v
4261,0.169,0.000,0,v
4262,0.000,0.000,0,v
4263,0.082,0.000,0,v
4264,0.250,0.000,0,v
4265,0.000,0.000,0,v
4266,0.063,0.000,0,v
4267,0.071,0.000,0,v
4268,0.063,0.000,0,v
4269,0.074,0.000,0,v
4270,0.070,0.000,0,v
4271,0.000,0.000,0,v
4272,0.000,0.000,0,v
4273,0.000,0.000,0,v
4274,0.060,0.000,0,v
4275,0.327,0.000,0,v
4276,0.062,0.000,0,v
4277,0.000,0.000,0,v
4278,0.000,0.000,0,v
4279,0.000,0.000,0,v
4280,0.000,0.000,0,v
4281,0.000,0.093,0,v
4282,0.079,0.000,0,v
4283,0.154,0.000,0,v
4284,0.000,0.000,0,v
4285,0.306,0.102,0,v
4286,0.000,0.000,0,v
4287,0.000,0.000,0,v
4288,0.000,0.000,0,v
4289,0.060,0.000,0,v
4290,0.142,0.071,0,v
4291,0.000,0.000,0,v
4292,0.000,0.000,0,v
4293,0.168,0.000,0,v
4294,0.000,0.000,0,v
4295,0.000,0.000,0,v
4296,0.000,0.000,0,v
4297,0.271,0.000,0,v
4298,0.157,0.000,0,v
4299,0.064,0.000,0,v
4300,0.473,0.000,0,v
4301,0.188,0.000,0,v
4302,0.120,0.000,0,v
4303,0.070,0.000,0,v
4304,0.438,0.000,0,v
4305,0.000,0.000,0,v
4306,0.048,0.000,0,v
4307,0.000,0.000,0,v
4308,0.243,0.000,0,v
4309,0.141,0.000,0,v
4310,0.073,0.000,0,v
4311,0.059,0.000,0,v
4312,0.240,0.000,0,v
4313,0.073,0.000,0,v
4314,0.000,0.000,0,v
4315,0.000,0.000,0,v
4316,0.000,0.116,0,v
4317,0.000,0.000,0,v
4318,0.000,0.000,0,v
4319,0.266,0.000,0,v
4320,0.000,0.000,0,v
4321,0.000,0.000,0,v
4322,0.122,0.285,0,v
4323,0.000,0.000,0,v
4324,0.208,0.000,0,v
4325,0.000,0.000,0,v
4326,0.109,0.054,0,v
4327,0.285,0.000,0,v
4328,0.000,0.000,0,v
4329,0.406,0.000,0,v
4330,0.377,0.000,0,v
4331,0.232,0.000,0,v
4332,0.000,0.000,0,v
4333,0.038,0.000,0,v
4334,0.000,0.000,0,v
4335,0.000,0.000,0,v
4336,0.000,0.204,0,v
4337,0.563,0.000,0,v
4338,0.407,0.000,0,v
4339,0.000,0.000,0,v
4340,0.000,0.000,0,v
4341,0.766,0.000,0,v
4342,0.055,0.000,0,v
4343,0.051,0.000,0,v
4344,0.000,0.000,0,v
4345,0.000,0.000,0,v
4346,0.000,0.000,0,v
4347,0.000,0.000,0,v
4348,0.302,0.000,0,v
4349,0.633,0.000,0,v
4350,0.312,0.000,0,v
4351,0.037,0.037,0,v
4352,0.000,0.000,0,v
4353,0.048,0.048,0,v
4354,0.044,0.132,0,v
4355,0.000,0.000,0,v
4356,0.093,0.000,0,v
4357,0.000,0.000,0,v
4358,0.099,0.000,0,v
4359,0.000,0.000,0,v
4360,0.000,0.000,0,v
4361,0.271,0.000,0,v
4362,0.000,0.000,0,v
4363,0.000,0.000,0,v
4364,0.000,0.000,0,v
4365,0.000,0.000,0,v
4366,0.773,0.000,0,v
4367,0.000,0.000,0,v
4368,0.000,0.000,0,v
4369,0.187,0.000,0,v
4370,0.134,0.000,0,v
4371,0.164,0.000,0,v
4372,0.000,0.000,0,v
4373,0.254,0.000,0,v
4374,0.000,0.000,0,v
4375,0.014,0.000,0,v
4376,0.473,0.000,0,v
4377,0.000,0.000,0,v
4378,0.000,0.000,0,v
4379,0.000,0.000,0,v
4380,0.000,0.000,0,v
4381,0.344,0.172,0,v
4382,0.151,0.000,0,v
4383,0.000,0.000,0,v
4384,0.533,0.000,0,v
4385,0.000,0.000,0,v
4386,0.000,0.000,0,v
4387,0.000,0.000,0,v
4389,0.000,0.903,0,v
4390,0.000,0.000,0,v
4391,0.910,0.000,0,v
4392,1.194,0.000,0,v
4393,0.074,0.000,0,v
4394,3.571,0.000,0,v
4395,0.270,0.000,0,v
4396,3.225,0.000,0,v
4397,0.000,0.763,0,v
4398,0.069,0.000,0,v
4399,0.291,0.000,0,v
4400,0.561,0.000,0,v
4401,0.656,0.000,0,v
4402,0.000,0.000,0,v
4403,0.514,0.000,0,v
4404,0.149,0.000,0,v
4405,0.347,0.000,0,v
4406,0.000,0.000,0,v
4407,0.161,0.000,0,v
4408,0.000,0.000,0,v
4409,0.000,0.000,0,v
4410,0.376,0.000,0,v
4412,0.000,0.000,0,v
4413,0.000,0.000,0,v
4414,0.000,0.000,0,v
4415,0.475,0.000,0,v
4416,0.224,0.224,0,v
4417,0.000,0.000,0,v
4418,0.000,0.000,0,v
4419,0.212,0.000,0,v
4420,0.128,0.000,0,v
4421,0.000,0.000,0,v
4422,0.098,0.000,0,v
4423,0.000,0.000,0,v
4424,0.000,0.000,0,v
4425,0.000,0.000,0,v
4426,0.162,0.000,0,v
4427,0.000,0.000,0,v
4428,0.000,0.000,0,v
4429,0.436,0.000,0,v
4430,0.000,0.000,0,v
4431,0.045,0.000,0,v
4432,0.000,0.000,0,v
4433,0.000,0.000,0,v
4434,0.114,0.000,0,v
4435,0.198,0.000,0,v
4436,0.471,0.000,0,v
4437,0.193,0.000,0,v
4438,0.178,0.000,0,v
4439,0.147,0.000,0,v
4440,0.147,0.000,0,v
4441,0.000,0.000,0,v
4442,0.147,0.000,0,v
4443,0.448,0.000,0,v
4444,0.022,0.000,0,v
4445,0.000,0.000,0,v
4446,0.012,0.012,0,v
4447,0.463,0.000,0,v
4448,0.336,0.000,0,v
4449,0.000,0.000,0,v
4450,0.225,0.000,0,v
4451,0.055,0.000,0,v
4452,0.023,0.000,0,v
4453,0.232,0.000,0,v
4454,0.552,0.000,0,v
4455,0.000,0.000,0,v
4456,0.000,0.000,0,v
4457,0.467,0.000,0,v
4458,0.000,0.000,0,v
4459,0.000,0.038,0,v
4460,19.131,0.000,0,v
4461,0.000,0.000,0,v
4462,5.780,0.000,0,v
4463,0.000,0.000,0,v
4464,32.478,0.000,0,v
4465,7.707,0.000,0,v
4466,0.000,0.000,0,v
4467,0.000,0.000,0,v
4468,0.000,0.000,0,v
4469,0.000,0.000,0,v
4470,0.000,0.000,0,v
4471,0.149,0.000,0,v
4472,0.175,0.000,0,v
4473,0.540,0.000,0,v
4474,0.000,0.000,0,v
4475,0.000,0.000,0,v
4476,0.000,0.000,0,v
4477,0.000,0.000,0,v
4478,0.684,0.000,0,v
4479,0.135,0.135,0,v
4480,0.049,0.147,0,v
4481,0.000,0.000,0,v
4482,0.112,0.000,0,v
4483,0.017,0.068,0,v
4484,0.027,0.000,0,v
4485,0.000,0.000,0,v
4486,0.000,0.000,0,v
4487,0.288,0.000,0,v
4488,0.444,0.000,0,v
4489,0.000,0.000,0,v
4490,0.000,0.000,0,v
4491,0.000,0.000,0,v
4492,0.594,0.000,0,v
4493,0.000,0.000,0,v
4494,0.000,0.000,0,v
4495,0.234,0.000,0,v
4496,0.175,0.000,0,v
4497,0.000,0.000,0,v
4498,0.000,0.000,0,v
4499,0.000,0.000,0,v
4500,0.000,0.000,0,v
4501,0.000,0.000,0,v
4502,1.548,0.000,0,v
4503,0.809,0.809,0,v
4504,0.000,0.000,0,v
4505,1.160,0.000,0,v
4506,0.000,0.277,0,v
4507,0.000,0.000,0,v
4508,0.021,0.000,0,v
4509,0.000,0.000,0,v
4510,0.000,0.000,0,v
4511,0.000,0.460,0,v
4512,0.000,0.000,0,v
4513,0.000,0.000,0,v
4514,0.000,0.000,0,v
4515,0.125,0.000,0,v
4516,0.152,0.000,0,v
4517,0.000,0.000,0,v
4518,0.028,0.000,0,v
4519,0.000,0.000,0,v
4520,0.112,0.000,0,v
4521,0.000,0.046,0,v
4522,0.000,0.079,0,v
4523,0.000,0.000,0,v
4524,0.000,0.000,0,v
4525,0.066,0.000,0,v
4526,0.000,0.000,0,v
4527,0.018,0.000,0,v
4528,0.000,0.000,0,v
4529,0.000,0.000,0,v
4530,0.000,0.000,0,v
4531,0.000,0.000,0,v
4532,0.000,0.000,0,v
4533,0.000,0.000,0,v
4534,0.000,0.000,0,v
4535,0.000,0.000,0,v
4536,0.000,0.000,0,v
4537,0.000,0.000,0,v
4538,0.000,0.000,0,v
4539,0.000,0.000,0,v
4540,0.000,0.000,0,v
4541,0.039,0.000,0,v
4542,0.000,0.000,0,v
4543,0.000,0.000,0,v
4544,0.000,0.000,0,v
4545,0.000,0.000,0,v
4546,0.000,0.000,0,v
4547,0.000,0.000,0,v
4548,0.000,0.000,0,v
4549,0.000,0.000,0,v
4550,0.000,0.000,0,v
4551,0.000,0.000,0,v
4552,0.168,0.000,0,v
4553,0.000,0.000,0,v
4554,0.000,0.000,0,v
4555,0.116,0.000,0,v
4556,0.065,0.000,0,v
4557,0.000,0.000,0,v
4558,0.000,0.000,0,v
4560,0.000,0.000,0,v
4561,0.000,0.000,0,v
4562,0.000,0.000,0,v
4563,0.000,0.000,0,v
4564,0.000,0.000,0,v
4565,0.000,0.000,0,v
4566,0.000,0.000,0,v
4567,0.000,0.000,0,v
4568,0.000,0.000,0,v
4569,0.000,0.000,0,v
4570,0.000,0.000,0,v
4571,0.000,0.087,0,v
4572,0.082,0.000,0,v
4573,0.000,0.000,0,v
4574,0.099,0.000,0,v
4575,0.000,0.000,0,v
4576,0.000,0.000,0,v
4577,0.000,0.000,0,v
4578,0.000,0.000,0,v
4579,0.000,0.000,0,v
4580,0.055,0.000,0,v
4581,0.000,0.000,0,v
4582,0.091,0.000,0,v
4583,0.000,0.000,0,v
4584,0.000,0.000,0,v
4585,0.041,0.000,0,v
4586,0.000,0.000,0,v
4587,0.000,0.000,0,v
4588,0.000,0.125,0,v
4589,0.000,0.000,0,v
4590,0.000,0.000,0,v
4591,0.000,0.000,0,v
4592,0.000,0.000,0,v
4593,0.000,0.000,0,v
4594,1.052,0.000,0,v
4595,0.000,0.000,0,v
4596,0.000,0.000,0,v
4597,0.000,0.000,0,v
4598,0.353,0.000,0,v
4599,0.000,0.000,0,v
4600,0.000,0.000,0,v
4601,0.125,0.000,0,v
